[Header]
Data File Name	C:\GCsolution\Data\Pfleger\Jonathan\07-23-2020\EV-2_20200721.gcd
Output Date	7/24/2020
Output Time	10:42:05 AM

[File Information]
Type	Data File
Generated	7/23/2020 4:22:03 PM
Generated by	Admin
Modified	7/23/2020 5:12:29 PM
Modified by	Admin

[Sample Information]
Operator Name	Admin
Acquisition Date	7/23/2020 4:28:51 PM
Type	Unknown
Level	1
Sample Name	EV-2_20200721
Sample ID	EV-2_20200721
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
Sample Amount	1
Dilution Factor	1
Vial#	6
Injection Volume	1
Injection Count	1
Bar Code	

[Original Files]
Data File	C:\GCsolution\Data\Pfleger\Jonathan\07-23-2020\EV-2_20200721.gcd
Method File	C:\GCsolution\Data\Pfleger\Jonathan\20190412_Stabilwax_shortened_bake.gcm
Batch File	C:\GCsolution\Data\Pfleger\Jonathan\07-23-2020\gc_07-23-2020.gcb
Report Format File	C:\GCsolution\System\DEFAULT.gcr

[File Comment]


[Configration]
Instrument Name	FID w/AOC
Instrument #	2
Line #	1

[Peak Table (Ch1)]
# of Peaks	84
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor
69	30.030	29.830	30.119	47232	3366	0.14	0.00000	 V 			15.341	0.000	0.000	0.000	0.000	1.016
70	30.187	30.119	30.264	16198	2100	0.08	0.00000	 V 			15.427	0.000	0.000	0.000	0.000	1.006
71	30.325	30.264	30.390	8596	1303	0.07	0.00000	 V 			15.502	0.000	0.000	0.000	0.000	1.005
72	30.626	30.390	30.730	25626	1662	0.15	0.00000	 V 			15.665	0.000	0.000	0.000	0.000	1.011
73	30.824	30.730	31.025	26127	3139	0.08	0.00000	 V 			15.774	396754.710	0.000	0.000	0.000	1.007
74	31.224	31.169	31.295	1234	345	0.04	0.00000	   			15.991	1683983.984	0.000	1.088	2.743	1.014
75	32.132	32.060	32.308	4775	637	0.08	0.00000	   			16.485	383135.048	0.000	1.566	5.991	1.031
76	32.430	32.313	32.476	2501	445	0.06	0.00000	   			16.647	782323.785	0.000	0.689	1.690	1.010
77	32.756	32.565	32.914	8021	724	0.11	0.00000	   			16.825	172717.983	0.000	0.881	1.416	1.011
78	33.292	33.209	33.386	3681	455	0.08	0.00000	   			17.117	0.000	0.000	0.000	0.000	1.017
79	33.413	33.386	33.540	6035	720	0.08	0.00000	 V 			17.182	0.000	0.000	0.000	0.000	1.004
80	33.554	33.540	33.652	1540	574	0.03	0.00000	 V 			17.259	0.000	0.000	0.000	0.000	1.004
81	33.834	33.652	33.918	6186	684	0.09	0.00000	   			17.411	299764.670	0.000	0.715	0.000	1.009
82	34.130	34.072	34.249	3082	505	0.06	0.00000	   			17.572	679541.032	0.000	1.486	1.439	1.009
