[Header]
Data File Name	C:\GCsolution\Data\Pfleger\Jonathan\07-23-2020\MA-ACR-1_20200721.gcd
Output Date	7/24/2020
Output Time	10:42:13 AM

[File Information]
Type	Data File
Generated	7/24/2020 8:04:10 AM
Generated by	Admin
Modified	7/24/2020 8:54:36 AM
Modified by	Admin

[Sample Information]
Operator Name	Admin
Acquisition Date	7/24/2020 8:10:59 AM
Type	Unknown
Level	1
Sample Name	MA-ACR-1_20200721
Sample ID	MA-ACR-1_20200721
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
Sample Amount	1
Dilution Factor	1
Vial#	23
Injection Volume	1
Injection Count	1
Bar Code	

[Original Files]
Data File	C:\GCsolution\Data\Pfleger\Jonathan\07-23-2020\MA-ACR-1_20200721.gcd
Method File	C:\GCsolution\Data\Pfleger\Jonathan\20190412_Stabilwax_shortened_bake.gcm
Batch File	C:\GCsolution\Data\Pfleger\Jonathan\07-23-2020\gc_07-23-2020.gcb
Report Format File	C:\GCsolution\System\DEFAULT.gcr

[File Comment]


[Configration]
Instrument Name	FID w/AOC
Instrument #	2
Line #	1

[Peak Table (Ch1)]
# of Peaks	81
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor
9	n-Caproic_Sugars	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
10	Heptanoic	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
11	Sugars	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
12	Sugars	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
13	Sugars	10.865	708980	30579	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
14	Sugars	11.528	2169536	71574	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
15	Xylose	3.363	7273	736	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
16	Xylose	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
17	Xylose	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
18	Xylose	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
19	Xylose	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
20	Xylose	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
21	Xylose	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
22	Lactic Acid	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
23	Lactic Acid	4.000	68957	8555	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
24	Lactic Acid	0.000	0	0	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	
25	Lactic Acid	10.309	39587	2966	0.00000	Default	0.0000000	0.0000000	0.0000000	0.0000000	

[Group Results (Ch1)]
# of Groups	0

[Chromatogram (Ch1)]
Interval(msec)	40
# of Points	65370
Start Time(min)	0.000
End Time(min)	43.580
R.Time	Intensity
0.00017	-290
0.00083	-291
0.00150	-291
0.00217	-289
0.00283	-288
0.00350	-287
0.00417	-286
0.00483	-285
0.00550	-284
0.00617	-282
0.00683	-281
0.00750	-280
0.00817	-278
0.00883	-277
0.00950	-276
0.01017	-275
0.01083	-274
0.01150	-273
0.01217	-273
0.01283	-272
0.01350	-272
0.01417	-272
0.01483	-272
0.01550	-271
0.01617	-271
0.01683	-272
0.01750	-272
0.01817	-272
0.01883	-273
0.01950	-273
0.02017	-273
0.02083	-274
0.02150	-275
0.02217	-275
0.02283	-276
0.02350	-276
0.02417	-276
0.02483	-277
0.02550	-277
0.02617	-277
0.02683	-277
0.02750	-277
0.02817	-277
0.02883	-277
0.02950	-277
0.03017	-277
0.03083	-277
0.03150	-277
0.03217	-277
0.03283	-278
0.03350	-278
0.03417	-278
0.03483	-278
0.03550	-278
0.03617	-278
0.03683	-277
0.03750	-277
0.03817	-277
0.03883	-278
0.03950	-277
0.04017	-277
0.04083	-277
0.04150	-277
0.04217	-277
0.04283	-277
0.04350	-277
0.04417	-277
0.04483	-277
0.04550	-277
0.04617	-277
0.04683	-277
0.04750	-277
0.04817	-277
0.04883	-277
0.04950	-278
0.05017	-278
0.05083	-278
0.05150	-278
0.05217	-278
0.05283	-278
0.05350	-278
0.05417	-278
0.05483	-278
0.05550	-278
0.05617	-278
0.05683	-278
0.05750	-278
0.05817	-278
0.05883	-278
0.05950	-278
0.06017	-278
0.06083	-279
0.06150	-279
0.06217	-279
0.06283	-279
0.06350	-279
0.06417	-279
0.06483	-279
0.06550	-278
0.06617	-278
0.06683	-278
0.06750	-278
0.06817	-278
0.06883	-277
0.06950	-277
0.07017	-277
0.07083	-276
0.07150	-276
0.07217	-275
0.07283	-275
0.07350	-275
0.07417	-274
0.07483	-273
0.07550	-273
0.07617	-272
0.07683	-272
0.07750	-272
0.07817	-272
0.07883	-272
0.07950	-272
0.08017	-272
0.08083	-272
0.08150	-272
0.08217	-272
0.08283	-272
0.08350	-272
0.08417	-272
0.08483	-272
0.08550	-273
0.08617	-273
0.08683	-273
0.08750	-274
0.08817	-275
0.08883	-275
0.08950	-276
0.09017	-277
0.09083	-278
0.09150	-278
0.09217	-279
0.09283	-279
0.09350	-280
0.09417	-280
0.09483	-280
0.09550	-280
0.09617	-280
0.09683	-280
0.09750	-280
0.09817	-280
0.09883	-280
0.09950	-279
0.10017	-279
0.10083	-279
0.10150	-279
0.10217	-279
0.10283	-279
0.10350	-279
0.10417	-279
0.10483	-279
0.10550	-279
0.10617	-278
0.10683	-278
0.10750	-277
0.10817	-277
0.10883	-277
0.10950	-277
0.11017	-277
0.11083	-277
0.11150	-277
0.11217	-278
0.11283	-278
0.11350	-278
0.11417	-278
0.11483	-279
0.11550	-279
0.11617	-279
0.11683	-279
0.11750	-280
0.11817	-280
0.11883	-280
0.11950	-280
0.12017	-280
0.12083	-280
0.12150	-280
0.12217	-280
0.12283	-281
0.12350	-281
0.12417	-280
0.12483	-280
0.12550	-280
0.12617	-280
0.12683	-280
0.12750	-280
0.12817	-279
0.12883	-279
0.12950	-279
0.13017	-280
0.13083	-280
0.13150	-281
0.13217	-281
0.13283	-282
0.13350	-282
0.13417	-283
0.13483	-283
0.13550	-284
0.13617	-284
0.13683	-284
0.13750	-285
0.13817	-285
0.13883	-286
0.13950	-286
0.14017	-286
0.14083	-286
0.14150	-286
0.14217	-287
0.14283	-287
0.14350	-287
0.14417	-287
0.14483	-287
0.14550	-287
0.14617	-287
0.14683	-286
0.14750	-286
0.14817	-286
0.14883	-286
0.14950	-286
0.15017	-285
0.15083	-285
0.15150	-285
0.15217	-285
0.15283	-285
0.15350	-285
0.15417	-285
0.15483	-285
0.15550	-286
0.15617	-286
0.15683	-286
0.15750	-287
0.15817	-287
0.15883	-288
0.15950	-288
0.16017	-289
0.16083	-289
0.16150	-289
0.16217	-289
0.16283	-289
0.16350	-289
0.16417	-289
0.16483	-289
0.16550	-290
0.16617	-290
0.16683	-291
0.16750	-291
0.16817	-292
0.16883	-292
0.16950	-292
0.17017	-293
0.17083	-293
0.17150	-293
0.17217	-294
0.17283	-294
0.17350	-295
0.17417	-295
0.17483	-296
0.17550	-297
0.17617	-298
0.17683	-298
0.17750	-299
0.17817	-299
0.17883	-300
0.17950	-300
0.18017	-300
0.18083	-301
0.18150	-302
0.18217	-303
0.18283	-304
0.18350	-305
0.18417	-307
0.18483	-309
0.18550	-311
0.18617	-313
